review_bucket,evidence_class,gv_id,card_print_id,listing_count,seller_count,median_active_ask,minimum_active_ask,maximum_active_ask,max_to_median_ratio,trimmed_band_ratio,flags,warning_flags,sample_title_1,sample_price_1,sample_url_1,sample_title_2,sample_price_2,sample_url_2
review_ready_internal_candidate,slab,GV-PK-MEP-046,91e7feba-1022-4c64-b03c-5a1139baa447,9,2,202.77,124.95,499.95,2.47,1.4,[],[],Pokemon Card Paras No. 046 22 Chikorita Half Deck Neo Intro CGC 10 GEM MINT,124.95,https://www.ebay.com/itm/366445096782?_skw=Pokemon+%22Chikorita%22+046&hash=item5551d46f4e:g:qCwAAeSw7ghqG2nk,Chikorita 046 Ace 10 Black Star Promo Pokemon Card Game,202.76999999999998,https://www.ebay.com/itm/287416305263?_skw=Pokemon+%22Chikorita%22+046&hash=item42eb58c66f:g:rEUAAeSwrrZqPA1H
review_ready_internal_candidate,slab,GV-PK-PK-104,a10ecff4-1635-462c-bd3c-9448d9cc0b62,23,8,44.9,10,83.99,1.87,6.46,[],[],Pokemon EX Power Keepers 2007 Fire Energy Holo Rare Card #104/108,10,https://www.ebay.com/itm/297343707683?_skw=Pokemon+%22Fire+Energy%22+%22Power+Keepers%22+%22104%22&hash=item453b10ea23:g:YRkAAeSw~W1oM4KJ&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGb4eiKLKh%2F1fo4lopmgYaWK%2B9Y2%2B0GNhrxqPcZk6NyB%2BG3kY6YnBmWfdjdikxaaw0qapLOy%2F4KodIWewGY3uSKTpl3CXbsnSkncelBw8JF2anZivdHAgLEsSo1fmIXglaksbCk3LVaQO2HwJ7jqb27gdSX8wzUI4b%2FBFStdCk1ubfejZJuP%2BlSwJjjTxSapozuMuvO4BUBYXjWXFnkCf0Y51SQUEer%2B6JtWuDTqyuRtiTTXlVTviuog0NjlOe9XvcWRIcceG2JlSY3fzYwESrvQpGTnIlqyzotaCI6kimMl5PyB8S4rGSYhztHryXCj602ofYzUUDoLDx5fesN8ku4Z,Pokemon Fire Energy Holo #104 EX Power Keepers 2007 CGC 10 GEM MINT ,25,https://www.ebay.com/itm/406852143993?_skw=Pokemon+%22Fire+Energy%22+%22Power+Keepers%22+%22104%22&hash=item5eba470b79:g:Zb4AAeSwuZppUuwL&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGbINm0AAXO8eajbVlHOJ8ImRPRPhbYFaFRZUfRk3BavsJeKuJ0lXoholahkL7CgO5p3lQzvbKMLjTKENsQ2mS%2B578euwitQZaYEYmu2RP1owgPoA03hguCuCCUKeA7%2BHc8WIzF7%2BuoHUvOj5sn9X8gOThF2ECXKvy9UTybUA8irrx0sXQKljk8Saws%2FMbBrXyWn7JEkY%2FB%2BYyZI9BuBjaqf08%2BiR%2BXXSi8WVd2XgPONQeHv2HkOAcR7IacibJVntJ8pz0ar5aYnWui1FZDm5IaeZTAPQSILPqavFeYDeXgr%2Bc0UhnBJ8vRB1%2FfajH5b33kM%2FiAmIJ72o4J%2Bc4FYq1XJ
review_ready_internal_candidate,slab,GV-PK-PK-105,d1b34844-65b1-47ec-984e-cc806676ab31,18,7,39.44,22.47,505.98,12.83,18.39,[],[],2007 Pokemon EX Power Keepers #105 Water Energy Holo PSA 8 NM-MT Trusted Seller!,22.47,https://www.ebay.com/itm/157922365438?_skw=Pokemon+%22Water+Energy%22+%22Power+Keepers%22+%22105%22&hash=item24c4e80ffe:g:gkcAAeSwUvhqBiOA,WATER ENERGY Pokemon 2007 EX Power Keepers Holo 105/108 CGC 6.5 - Free S/H in US,25,https://www.ebay.com/itm/194510129533?_skw=Pokemon+%22Water+Energy%22+%22Power+Keepers%22+%22105%22&hash=item2d49b5097d:g:iswAAOSw3ophlaHQ
review_ready_internal_candidate,slab,GV-PK-PK-106,c098d363-9f68-4cdb-95e8-c61ac69f2bed,28,14,34.49,20.29,189,5.48,5.01,[],[],2007 Pokemon EX Power Keepers Lightning Energy Holo #106 PSA 9 Mint,25.95,https://www.ebay.com/itm/256509766038?_skw=Pokemon+%22Lightning+Energy%22+%22Power+Keepers%22+%22106%22&hash=item3bb92c6996:g:SoEAAOSwmrpmQTox,Lightning Energy Holo 2007 EX Power Keepers - Pokemon Card 106/108 PSA 8 NM MINT,26.27,https://www.ebay.com/itm/206228207634?_skw=Pokemon+%22Lightning+Energy%22+%22Power+Keepers%22+%22106%22&hash=item300428b812:g:u6sAAeSwl6Zp6iy6&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGYnmUygUs%2FLN6VXDTIMxgkjnJqlElwfoPEVDtYoaeCiVZ8vrKGc%2B2Jtv4N--kFm6vCPwfFO7VjTVIxDv9Jl0RfxAgrbNRziWb6zpzWgBH2CZpErqfr8OZETsqYezq5OT0c7RW%2FJEPIf90bzKKbAJPnntrj2kx2bCGcLsexp%2BoljsNhNo73NGDqRtAv2lZ6hmd9hbrN0xw6mzGOfkdgswaGl2Hmjna0yVDyMIFb5t3UaB0Q17hSm4cXxa5H%2FBczM3w12iiMGDakcOCZ%2Fi7qiQyNLTfJXYzPYPZreAStXPsRKhJhBYcbRvIMHT%2F3M78ArDMK%2FS%2Bmvyo0kcob%2B77CYGtG0
review_ready_internal_candidate,slab,GV-PK-PK-107,91451037-a6f1-4921-89c8-f30715394272,22,12,59.5,27,230.99,3.88,2.55,[],[],EX Power Keepers 107 Psychic Energy Holo PSA 8 Pokemon 2007 ,27,https://www.ebay.com/itm/404405430654?_skw=Pokemon+%22Psychic+Energy%22+%22Power+Keepers%22+%22107%22&hash=item5e2871297e:g:s-EAAOSwT-NkwmXM,2007 POKEMON POWER KEEPERS PSYCHIC ENERGY #107 HOLO FOIL PSA 9 MINT #60813590,33,https://www.ebay.com/itm/335024193451?_skw=Pokemon+%22Psychic+Energy%22+%22Power+Keepers%22+%22107%22&hash=item4e00ff7fab:g:6yIAAOSwAwNk~i~q&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGZs3PuMx4jDSi%2FsEeGV1uSXeOSfe5m0G%2BYmIBgnI1iWqKQRUMLVh90urLlifhfXYa2y%2BoiZAR0QvFy%2F6ZY5BWN3gEOkHBrVR8CMZkvBm5HbXYLjChnVYuRiD%2FB%2BpjSz%2BWrFo%2BwCwfrftMdzhmYr%2FCzxhs9ekRozV94aI3IehYZ5Ezja7OLtmFccd5E1vMHJ8JCWnupob8FYT5ByUt6J9v%2FzjZrqTzJMruaDlTjNfldxypXoyKKKUM6lxU5b1SsyMGML1loAkR%2B9RO9A%2BJ7erq4J5xKFqCjQlPSPSlcP0FigT57KAKK%2FoA4YhGf%2FSyo0KVbKB0lUFZB5nUrGaplsFaMz
review_ready_internal_candidate,slab,GV-PK-PK-12,91079045-1877-4694-8933-bf7cd3a3138c,42,15,349.95,90,3005.99,8.59,7.55,[],[],POKEMON CARD RAICHU HOLO 12 EX POWER KEEPERS #12 GRADED PSA 8 MINT HOLO FOIL,100,https://www.ebay.com/itm/317743562719?_skw=Pokemon+%22Raichu%22+%22Power+Keepers%22+%2212%22&hash=item49fafdffdf:g:zz0AAeSw-M9pX0oa,2007 POKEMON EX POWER KEEPERS #12 RAICHU-HOLO PSA 8,105.99,https://www.ebay.com/itm/306891532098?_skw=Pokemon+%22Raichu%22+%22Power+Keepers%22+%2212%22&hash=item4774292742:g:Q7sAAeSwf2lp5Z07
review_ready_internal_candidate,slab,GV-PK-PK-13,fcb302b4-96a3-4053-9f38-ca9214397f7f,40,11,305.99,22.99,10005.98,32.7,71.17,[],[],*POP 9* CGC 8 Slaking Holo EX Power Keepers 13/108 Pokemon 2007 NM-MINT,22.99,https://www.ebay.com/itm/198407153218?_skw=Pokemon+%22Slaking%22+%22Power+Keepers%22+%2213%22&hash=item2e31fce642:g:f7AAAeSw2dNqJIor,2007 POKEMON EX POWER KEEPERS HOLO #13/108 SLAKING CGC 8.5,25.979999999999997,https://www.ebay.com/itm/117222456929?_skw=Pokemon+%22Slaking%22+%22Power+Keepers%22+%2213%22&hash=item1b4b00be61:g:tgEAAeSwZXlqGnZ8
review_ready_internal_candidate,slab,GV-PK-PK-92,3eabbee0-f174-4015-accb-fd8d94573c14,17,10,314.5,44.99,550,1.75,9.06,[],[],CGC 8.5 NM-MINT+ Absol ex 92/108 Holo 2007 Pokemon EX Power Keepers Pop 42,299.99,https://www.ebay.com/itm/178043521958?_skw=Pokemon+%22Absol+ex%22+%22Power+Keepers%22+%2292%22&hash=item2974388ba6:g:OUMAAeSw8Ghp2-1j,ABSOL EX CGC 9 92/108 Power Keepers 2007 Holo English Pokemon,314.5,https://www.ebay.com/itm/178192350070?_skw=Pokemon+%22Absol+ex%22+%22Power+Keepers%22+%2292%22&hash=item297d177b76:g:uz4AAeSwNFdp-u61
review_ready_internal_candidate,slab,GV-PK-PK-93,856ea643-53af-4d2c-a5f1-49850aa86874,34,12,350,81.4,2500,7.14,25.93,[],[],Claydol EX 93/108- EX Power Keepers - PSA 7 English Pokemon Card 2007,81.4,https://www.ebay.com/itm/277946899095?_skw=Pokemon+%22Claydol+ex%22+%22Power+Keepers%22+%2293%22&hash=item40b6ed1a97:g:YBIAAeSwEpNp9L9o,2007 POKEMON EX POWER KEEPERS HOLO #93 CLAYDOL EX CGC 9.5,85,https://www.ebay.com/itm/800216167659?_skw=Pokemon+%22Claydol+ex%22+%22Power+Keepers%22+%2293%22&hash=itemba5099b4eb:g:Q~IAAeSwiXBqN0mO&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGZ82Xz4jIJycc2GP%2BJ349QWGOSGsxaBDpIxZcvmyUAcDST6Wc%2BvIwbI17pyMpGOI57nDyq7KXUWxS4IaPJ24dAqnZ4txlRqe5SwSCyZ2o2RQUrwCfX8BHxqJ--hE3bf0W4DgMNf9FQOTirqBDzg7lKST0gM6PIZhnfVGQfyoa1oig2TmymrOcm5RHQ%2FF3xmX9hgdl%2FJ8vjyzniDmJzY7WRM1SOx7gBlRVBrm3uCssOJlVOvIHr6dO29DyhUntHPAq1nztRO0%2BpBoQoeAQgE0CeFBiHBN665rvT%2FeZ%2FnEyidtxUYn1ntgAg8ftDWsR3a8Os%3D
review_ready_internal_candidate,slab,GV-PK-PK-94,fbd3d3d3-a1e5-4abf-a38f-9b4294bd15b0,36,15,394.32,72.54,8000,20.29,10.05,[],[],Flygon EX 94/108 - EX Power Keepers - PSA 4 English Pokemon Card 2007,72.54,https://www.ebay.com/itm/277958809908?_skw=Pokemon+%22Flygon+ex%22+%22Power+Keepers%22+%2294%22&hash=item40b7a2d934:g:EdkAAeSwFbNp-cRm,2007 POKEMON EX POWER KEEPERS FLYGON EX #94/108 ULTRA RARE HOLO FOIL PSA 5,80,https://www.ebay.com/itm/307004061266?_skw=Pokemon+%22Flygon+ex%22+%22Power+Keepers%22+%2294%22&hash=item477ade3652:g:yNYAAeSwKNZqMCwO
review_ready_internal_candidate,slab,GV-PK-PK-95,f35eb617-d7a4-4215-8780-0f3ffff13be3,57,25,420,115.98,6999.99,16.67,30.39,[],[],2007 POKEMON EX POWER KEEPERS #95 METAGROSS EX-HOLO PSA 1,115.97999999999999,https://www.ebay.com/itm/117154322452?_skw=Pokemon+%22Metagross+ex%22+%22Power+Keepers%22+%2295%22&hash=item1b46f11814:g:fNsAAeSwuhVp3uNM,2007 POKEMON EX POWER KEEPERS #95 METAGROSS EX-HOLO PSA 5,121.99,https://www.ebay.com/itm/306927590477?_skw=Pokemon+%22Metagross+ex%22+%22Power+Keepers%22+%2295%22&hash=item47764f5c4d:g:iGsAAeSwYOtp~s0b
review_ready_internal_candidate,slab,GV-PK-PK-96,73d255a4-29ed-4ff1-b112-de71aec5e828,22,7,350,135.98,9004.99,25.73,55.15,[],[],2007 POKEMON EX POWER KEEPERS #96 SALAMENCE EX-HOLO PSA 1,135.98000000000002,https://www.ebay.com/itm/307002158621?_skw=Pokemon+%22Salamence+ex%22+%22Power+Keepers%22+%2296%22&hash=item477ac12e1d:g:a4UAAeSwWvdp8mpO,2007 Salamence EX #96 96/108 Pokemon Power Keepers Holo PSA 5,135.99,https://www.ebay.com/itm/298449436387?_skw=Pokemon+%22Salamence+ex%22+%22Power+Keepers%22+%2296%22&hash=item457cf8fee3:g:rR0AAeSw2bRqPCZW
review_ready_internal_candidate,slab,GV-PK-PK-97,e1e1369b-71a8-412a-bd46-d526f4b9cbc7,16,15,229.99,85,2500,10.87,6.27,[],[],2007 POKEMON EX POWER KEEPERS 97 SHIFTRY EX-HOLO PSA 1,85,https://www.ebay.com/itm/357280414083?_skw=Pokemon+%22Shiftry+ex%22+%22Power+Keepers%22+%2297%22&hash=item532f927983:g:GQ8AAeSwrcxoc9kL,Shiftry Ex-Holo Pokemon Ex Power Keepers 97 PSA 6 *SWIRL*,86.03,https://www.ebay.com/itm/267697780551?_skw=Pokemon+%22Shiftry+ex%22+%22Power+Keepers%22+%2297%22&hash=item3e5407f747:g:hAwAAeSwvkJqLOsq
review_ready_internal_candidate,slab,GV-PK-PK-98,1457f3ec-45fe-4e78-86e0-5eb0d311b2cb,18,8,300,75.99,2005.99,6.69,5.7,[],[],2007 POKEMON EX POWER KEEPERS #98 SKARMORY EX-HOLO PSA 1,75.99,https://www.ebay.com/itm/306953819050?_skw=Pokemon+%22Skarmory+ex%22+%22Power+Keepers%22+%2298%22&hash=item4777df93aa:g:iVwAAeSwyXRqD53o,PSA 8 Pokemon Skarmory ex Power Keepers 98/108 Holo Card,205.98000000000002,https://www.ebay.com/itm/266393590757?_skw=Pokemon+%22Skarmory+ex%22+%22Power+Keepers%22+%2298%22&hash=item3e064b9be5:g:WvoAAOSwLbNk74d8
review_ready_internal_candidate,slab,GV-PK-PK-99,6a78f9ef-5b5f-4e97-bffe-a35aa1427cd4,28,10,415.5,91.03,3499.95,8.42,15.52,[],[],Walrein Ex-Holo Pokemon Ex Power Keepers 99 PSA 7,91.03,https://www.ebay.com/itm/267697780529?_skw=Pokemon+%22Walrein+ex%22+%22Power+Keepers%22+%2299%22&hash=item3e5407f731:g:b2IAAeSwH5NqLOvl,PSA 1 Walrein EX Power Keepers Holo Foil #99 2007 Pokemon PR,115.97999999999999,https://www.ebay.com/itm/177852014856?_skw=Pokemon+%22Walrein+ex%22+%22Power+Keepers%22+%2299%22&hash=item2968ce6108:g:Wy4AAeSwEo9pU1tK
review_ready_internal_candidate,slab,GV-PK-PR-BLW-30-BATTLE-ROAD-AUTUMN-2011-2ND-PLACE-STAMP,6d6ad883-9cd6-4d42-a62e-795f39bad9b4,6,5,484.98,250,6000,12.37,19.47,[],[],Victory Cup (2nd Place) - BW30 - Pokemon Battle Road Autumn 2011 CGC 9 Pop 5,250,https://www.ebay.com/itm/297787434176?_skw=Pokemon+%22Victory+Cup%22+30&hash=item455583a4c0:g:TdwAAeSwcEtpI5K8,Pokemon PSA 9 MINT Victory Cup BW30 Battle Road Autumn 2012 2nd Place Promo 9472,315,https://www.ebay.com/itm/336604290036?_skw=Pokemon+%22Victory+Cup%22+30&hash=item4e5f2ddbf4:g:VRcAAeSwNVJqFoHJ
review_ready_internal_candidate,slab,GV-PK-PR-BLW-31-BATTLE-ROAD-AUTUMN-2011-1ST-PLACE-STAMP,3e03d567-160a-427a-9b8c-3b50119756d5,4,2,572.92,503.99,2505.99,4.37,3.73,[],[],2013 POKEMON BLACK & WHITE PROMO #BW31 VICTORY CUP CGC 8.5,503.99,https://www.ebay.com/itm/298306448439?_skw=Pokemon+%22Victory+Cup%22+31&hash=item4574732c37:g:SAcAAeSwwplqAR3q,Pokemon Card Victory Cup 2011 1st Place Autumn Battle Road Promo #BW31 PSA 8,550.84,https://www.ebay.com/itm/137212679858?_skw=Pokemon+%22Victory+Cup%22+31&hash=item1ff28356b2:g:9DgAAeSwLQ1p2CrG
review_ready_internal_candidate,slab,GV-PK-PR-BLW-53-PRERELEASE-STAMP,d8ace098-946b-4034-94ce-63a398d46f0d,9,7,263.36,105.33,10010,38.01,19.42,[],[],Pokemon Flygon Holo Promo - Boundaries Crossed - BW53 - PSA 7,105.33,https://www.ebay.com/itm/395080281354?_skw=Pokemon+%22Flygon%22+53&hash=item5bfc9ead0a:g:9xUAAOSwJ7hnAeuz&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYKwmdD5KQQN45sFw%2BwfC6JqPFQi%2FRZ25gl3ox9nGB%2BGZQ8oLX%2FUiDwt%2FrXebAS%2F%2Bh8ICezjapRzFeE0Ulxm%2BU3zTpy4OCoYiSGsRqKae5dB8IzP4MiWagaNzQ%2BFnYXSFCPFl6xXWELNCZCVoKn1%2FRze%2Fu2gTS%2BP49rfMU5u4%2FV%2BhxMjtJ5xVze5qe0rZt%2BD0jH2k95i7aDB%2FrZ4P3n7Ifcz05yqavrlZvh6gwNHE7AIhMhZb3YtW6t4ep9pEBf2GmieHz0N%2FjC85Rrxmr8VbfB4epvVSsp%2F2%2FmM%2FMKQJkN2Q%3D%3D,2012 Pokemon Black & White Promo #BW53 Flygon-Holo Boundaries Crossed PSA 8,154,https://www.ebay.com/itm/267672549343?_skw=Pokemon+%22Flygon%22+53&hash=item3e5286f7df:g:wBoAAOSw-3ZmghQR
review_ready_internal_candidate,slab,GV-PK-PR-BLW-53-STAFF-PRERELEASE-STAMP,0e5c0b8f-a67b-4f55-a0b9-e0ba3e412e3e,3,2,199.95,105.33,499.95,2.5,3.54,[],[],Pokemon Flygon Holo Promo - Boundaries Crossed - BW53 - PSA 7,105.33,https://www.ebay.com/itm/395080281354?_skw=Pokemon+%22Flygon%22+53&hash=item5bfc9ead0a:g:9xUAAOSwJ7hnAeuz&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYKwmdD5KQQN45sFw%2BwfC6JqPFQi%2FRZ25gl3ox9nGB%2BGZQ8oLX%2FUiDwt%2FrXebAS%2F%2Bh8ICezjapRzFeE0Ulxm%2BU3zTpy4OCoYiSGsRqKae5dB8IzP4MiWagaNzQ%2BFnYXSFBpqaelvQft8WiioHqXdjUc5%2FCuh6VToaHrcs07HBrVciJp0IYqIVLHuYo0A61bsx3WuKyuw1bkJaxv9b6fwnXSquJ8GM2cS3Sy%2B8O6isUk3SMkbo7ZuCU%2BPlWgQBJ0%2B8q9mVzrQS3vU0jerOf8SdFIgWCC52KNFNqGhOJVnMiC9g%3D%3D,2012 Pokemon: FLYGON BW53 - [Prerelease] [BW Boundaries Crossed Set] NM/MT PSA 8,199.95,https://www.ebay.com/itm/278022684735?_skw=Pokemon+%22Flygon%22+53&hash=item40bb71803f:g:CpEAAeSwHpNqFOtt&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGb20HvSgw1ihqDbwKoRDql00dZ%2Fa2yHIRqmF0TJ8b3JlPFJDgCxR1DXw0mky4dRQGe4rwSsviOZ0CLLkNN%2FQvH4MylQN6uqFjtRKOotkuQFiFqhK5FGAKsXcqTc53awhGkYgFHtbybFk1bnyYwKOT7IJZ5fFCVIFUstnMzikgsL2dLk2aWoL6XXyJn9GbHUJSxzE1Eo358UzfRivACNQHtg2hBxwtk5HWrn7jTu3EmmVN1IWeBko3M%2FGK%2BnuTA2%2BWuZoc%2BEukiZXC%2BmLSRlCTF%2FEcdUZZFXNDFjg%2BNaoPL3Ww%3D%3D
review_ready_internal_candidate,slab,GV-PK-PR-BLW-84-PRERELEASE-STAMP,b7967dc8-70f6-4b88-9d4f-e44fe508a102,3,3,289.07,106.99,299.95,1.04,2.08,[],[],Pokemon Porygon-z Black Star Promos BW84 Plasma Blast Prerelease CGC 9 Mint,106.99,https://www.ebay.com/itm/287396675159?_skw=Pokemon+%22Porygon-Z%22+84&hash=item42ea2d3e57:g:m5AAAeSw7vNqMCN2,Porygon-Z BW84 STAFF Holo PSA 6 Plasma Blast Stamped Promo Pokemon Card,289.07,https://www.ebay.com/itm/157933454213?_skw=Pokemon+%22Porygon-Z%22+84&hash=item24c5914385:g:x2sAAeSwh5VqENUe
review_ready_internal_candidate,slab,GV-PK-PR-BLW-BW03,b3c8142d-dafb-4bb1-aa69-b4dfcd263b01,4,3,190.24,25,505.99,2.66,5.91,[],[],2011 Pokemon Black & White Promo #BW03 Oshawott Holo PSA 6,25,https://www.ebay.com/itm/257285238946?_skw=Pokemon+%22Oshawott%22+03&hash=item3be76530a2:g:f48AAeSwdBxpVDYz,2011 POKEMON B&W PROMO #BW03 OSHAWOTT-HOLO PSA 7,175.98000000000002,https://www.ebay.com/itm/306700688727?_skw=Pokemon+%22Oshawott%22+03&hash=item4768c91d57:g:E3QAAeSwgAhpX~D5
review_ready_internal_candidate,slab,GV-PK-PR-BLW-BW05,218465f1-d753-4c1c-b0af-656654092afe,76,58,46.53,19.96,2005.99,43.11,10.33,[],[],2022 POKEMON SWORD & SHIELD BRILLIANT STARS #TG05 FULL ART/ZEKROM PSA 8,19.96,https://www.ebay.com/itm/397693676048?_skw=Pokemon+%22Zekrom%22+05&hash=item5c9863ea10:g:f80AAeSwIZNprxTy,2022 Pokemon Sword & Shield SWSH Zekrom Brilliant Stars #TG05 PSA 8 NM-MT,20,https://www.ebay.com/itm/187975206567?_skw=Pokemon+%22Zekrom%22+05&hash=item2bc43206a7:g:uQwAAeSwaq1pcRp~
review_ready_internal_candidate,slab,GV-PK-PR-BLW-BW06,bacb23df-f1b5-4fa0-8a8a-3ae25fb71fb8,5,5,39.99,19.99,309,7.73,7.39,[],[],Pokemon CGC 7 Near Mint Snivy 2011 Black Star Promo BW06 Holo,19.99,https://www.ebay.com/itm/136918352890?_skw=Pokemon+%22Snivy%22+06&hash=item1fe0f843fa:g:G7cAAeSwRYdpWozM,Snivy 2011 Pokemon Black Star Promos CGC 8 #BW06,38.99,https://www.ebay.com/itm/198321980260?_skw=Pokemon+%22Snivy%22+06&hash=item2e2ce94364:g:ub8AAeSwyXBp8~Ch
review_ready_internal_candidate,slab,GV-PK-PR-BLW-BW101,5e4d14ea-71b5-4ae6-812d-91a0133e4748,6,5,574.5,99.99,900,1.57,2.81,[],[],PSA 8 NM-MT 2013 Pokemon Black & White B&W Genesect EX 11/101 Plasma Blast,99.99,https://www.ebay.com/itm/236621642191?_skw=Pokemon+%22Genesect%22+101&hash=item3717bfb9cf:g:S1QAAeSwUnlphi7b,2013 POKEMON BLACK & WHITE PROMO #BW101 GENESECT PSA 7,505.98,https://www.ebay.com/itm/307022936762?_skw=Pokemon+%22Genesect%22+101&hash=item477bfe3aba:g:hiMAAeSwuMZqPCxu
review_ready_internal_candidate,slab,GV-PK-PR-BLW-BW20,57768595-1685-440a-8d1c-534d53d2ba4b,5,5,39.99,6.99,107.55,2.69,6.03,[],[],RARE POTENTIAL PSA 10! Pokemon 2011 B&W Black Star Promo BW20 Serperior Holo,6.99,https://www.ebay.com/itm/356375312003?_skw=Pokemon+%22Serperior%22+20&hash=item52f99fb683:g:daoAAOSwTG5nXjNF,2011 POKEMON B&W PROMO #BW20 SERPERIOR-HOLO PSA 5,31.990000000000002,https://www.ebay.com/itm/306110550797?_skw=Pokemon+%22Serperior%22+20&hash=item47459c530d:g:nPAAAeSwpCxnrY4s
review_ready_internal_candidate,slab,GV-PK-PR-BLW-BW22,25cbdb85-b3b3-4e77-ab1c-30319041f06e,3,3,18,6.49,44.75,2.49,4.48,[],[],RARE POTENTIAL PSA 8! 2011 POKEMON Samurott BW22 Black Star Promo Holo Rare,6.49,https://www.ebay.com/itm/356418642953?_skw=Pokemon+%22Samurott%22+22&hash=item52fc34e409:g:NEYAAOSwm-hnceHo&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaEax4UG9yTmnynliVFS9O4QrEWA71aTDBvQT1KtuEewnMdpCxA5n%2Bk6L%2B9Jo%2Fu4%2Btuc3%2FG%2BVNr4hTuqfl5U6vFQ65R9eDo5kgru0Ck3gXvyLbaKzuOWl5zFQ3hMwy3fgqLFH%2BowLfs8NyiatbTLc%2Bj0hPSWvtTBCdptaQmWWtkFxjt5J50PROqL1CJG5GKLH8y80Dik%2B6hJ%2BRqSwMToCX882BabB2q30yhLfyMCxd3T3sqtXvw0EPn1tC6M3WUqA3J3tw%2Bl9B2DT5M77dX7Zi2zyoofULvNEYD3eddbtNlTA%3D%3D,Pokemon Samurott Holo #BW22 Black & White 2011 Promo - CGC 5,18,https://www.ebay.com/itm/326773330432?_skw=Pokemon+%22Samurott%22+22&hash=item4c15355200:g:kFUAAeSwJBpoxt6Q
review_ready_internal_candidate,slab,GV-PK-PR-BLW-BW27,4fd1ba8e-44a3-4acd-8992-616e1bf85ebe,3,2,39.48,25,39.48,1,1.42,[],[],Pokemon Litwick Cosmos Holo #BW27 Black & White Promo 2011 - CGC 5.5,25,https://www.ebay.com/itm/326780604559?_skw=Pokemon+%22Litwick%22+27&hash=item4c15a4508f:g:K2UAAeSwXhxozZY1,PSA NEAR MINT 8 2011 POKEMON BLACK & WHITE PROMO #BW27 LITWICK-HOLO PROMO,39.48,https://www.ebay.com/itm/116641086148?_skw=Pokemon+%22Litwick%22+27&hash=item1b2859bac4:g:mWwAAOSwPexoRYh9
review_ready_internal_candidate,slab,GV-PK-PR-BLW-BW32,72b523ed-7903-4a7a-8b00-956a9febf619,4,3,1961.54,1500,3050,1.55,1.91,[],[],PSA 8 - 2011 Pokemon Black & White BW32 Victini-Holo Promo - NEW CERT - POP 5,1500,https://www.ebay.com/itm/236881436938?_skw=Pokemon+%22Victini%22+32&hash=item37273be10a:g:3-QAAeSwNvVqMfGE&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbqawFANXAo2alb929xwUbQ%2FKhfqeUuJNbf3XH75xCL8w%2FMfnZj%2FH3HQpmNXh8HrBwchON4q5QLQjRADpVeO8J5hV6neqlgFb%2BxIoEamspt1sH8C5Y0pymcSukDz2gaeGnYGyHEDIfWrCehB8f8dKjj8AGZcoQN9l%2FI3tY4yON%2FG9kihstMXK8TvLOGv%2B3GvhqYbcRU5db3%2Bdh%2BdRv3egogWgvOnvBcVDDEOcc%2BloY7B%2FmTaUy4gMC%2FC0xCECjdKSQSkAS88a74jF%2BljHFE0vPxPCHMf8bYrqEnbrDnQvRZ9w%3D%3D,PSA 8 - 2011 Pokemon Black & White BW32 Victini-Holo Promo - NEW CERT - POP 5,1500,https://www.ebay.com/itm/236881437702?_skw=Pokemon+%22Victini%22+32&hash=item37273be406:g:tDcAAeSwdi1qMfHe
